id,user_id,post_id,message,commented_at,created_at,updated_at
5672,40,2313,Sissy That Walk,2017-09-05 10:37:25.000000,2017-11-21 00:41:00.966593,2017-11-21 00:41:00.966593
5673,2,2313,"Pardon me for breathing, which I never do anyway so I don't know why I bother to say it, Oh God, I'm so depressed.",2017-09-10 06:29:10.000000,2017-11-21 00:41:00.971381,2017-11-21 00:41:00.971381
5674,49,2313,"You're a wizard, Harry.",2017-09-06 08:32:17.000000,2017-11-21 00:41:00.976371,2017-11-21 00:41:00.976371
5675,40,2313,You Betta Work,2017-09-10 09:25:35.000000,2017-11-21 00:41:00.980942,2017-11-21 00:41:00.980942
5676,31,2314,"In the beginning, the Universe was created. This has made a lot of people very angry and been widely regarded as a bad move.",2017-11-19 16:51:09.000000,2017-11-21 00:41:00.992467,2017-11-21 00:41:00.992467
5677,39,2314,"You're Born Naked, The Rest Is Drag",2017-11-18 22:51:33.000000,2017-11-21 00:41:00.996845,2017-11-21 00:41:00.996845
5678,50,2314,"It’s wingardium leviOsa, not leviosAH.",2017-11-21 07:01:20.000000,2017-11-21 00:41:01.001337,2017-11-21 00:41:01.001337
5679,19,2315,Let the music play,2017-10-29 20:54:31.000000,2017-11-21 00:41:01.011340,2017-11-21 00:41:01.011340
5680,26,2315,"To the well-organized mind, death is but the next great adventure.",2017-10-28 09:22:33.000000,2017-11-21 00:41:01.015787,2017-11-21 00:41:01.015787
5681,46,2315,"COOPER, YOU REMIND ME TODAY OF A SMALL MEXICAN CHIHUAHUA.",2017-11-04 17:49:00.000000,2017-11-21 00:41:01.020270,2017-11-21 00:41:01.020270
5682,18,2316,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-09-18 17:08:29.000000,2017-11-21 00:41:01.030980,2017-11-21 00:41:01.030980
5683,43,2316,"...they discovered only a small asteroid inhabited by a solitary old man who claimed repeatedly that nothing was true, though he was later discovered to be lying.",2017-09-23 00:41:25.000000,2017-11-21 00:41:01.036399,2017-11-21 00:41:01.036399
5684,34,2317,And then of course I've got this terrible pain in all the diodes down my left side.,2017-09-18 20:26:57.000000,2017-11-21 00:41:01.046806,2017-11-21 00:41:01.046806
5685,30,2317,"Audrey, there are many cures for a broken heart. But nothing quite like a trout's leap in the moonlight.",2017-09-16 08:22:32.000000,2017-11-21 00:41:01.052771,2017-11-21 00:41:01.052771
5686,27,2317,I solemnly swear that I am up to no good.,2017-09-17 00:53:06.000000,2017-11-21 00:41:01.057207,2017-11-21 00:41:01.057207
6606,38,2685,Let the music play,2017-11-01 04:24:23.000000,2017-11-21 00:41:08.313792,2017-11-21 00:41:08.313792
5687,10,2317,"Audrey, there are many cures for a broken heart. But nothing quite like a trout's leap in the moonlight.",2017-09-21 12:04:21.000000,2017-11-21 00:41:01.061535,2017-11-21 00:41:01.061535
5688,15,2317,Life Is About Using The Whole Box Of Crayons,2017-09-19 01:38:15.000000,2017-11-21 00:41:01.066393,2017-11-21 00:41:01.066393
5689,5,2318,The owls are not what they seem.,2017-09-10 08:27:07.000000,2017-11-21 00:41:01.077283,2017-11-21 00:41:01.077283
5690,32,2318,Hello Hello Hello!,2017-09-06 11:44:09.000000,2017-11-21 00:41:01.082140,2017-11-21 00:41:01.082140
5691,20,2318,How's Annie? How's Annie? How's Annie?,2017-09-06 08:57:24.000000,2017-11-21 00:41:01.087193,2017-11-21 00:41:01.087193
5692,24,2320,That gum you like is going to come back in style.,2017-10-30 01:59:32.000000,2017-11-21 00:41:01.102860,2017-11-21 00:41:01.102860
5693,3,2320,I won't enjoy it.,2017-10-26 17:04:22.000000,2017-11-21 00:41:01.107946,2017-11-21 00:41:01.107946
5694,25,2320,Happiness can be found even in the darkest of times if only one remembers to turn on the light.,2017-10-28 15:24:25.000000,2017-11-21 00:41:01.112647,2017-11-21 00:41:01.112647
5695,9,2321,After all this time? Always.,2017-10-26 06:32:48.000000,2017-11-21 00:41:01.122778,2017-11-21 00:41:01.122778
5696,21,2321,I don't wanna talk. I wanna shoot.,2017-11-01 00:47:50.000000,2017-11-21 00:41:01.127513,2017-11-21 00:41:01.127513
5697,45,2321,"Shante, You Stay",2017-11-02 15:24:49.000000,2017-11-21 00:41:01.132138,2017-11-21 00:41:01.132138
5698,42,2322,And then of course I've got this terrible pain in all the diodes down my left side.,2017-11-24 18:06:29.000000,2017-11-21 00:41:01.143235,2017-11-21 00:41:01.143235
5699,22,2324,You Betta Work,2017-09-23 20:09:01.000000,2017-11-21 00:41:01.158579,2017-11-21 00:41:01.158579
5700,25,2324,Never trust anything that can think for itself if you can't see where it keeps its brain.,2017-09-28 04:33:11.000000,2017-11-21 00:41:01.163568,2017-11-21 00:41:01.163568
5701,8,2324,Just Between Us Squirrel Friends,2017-09-22 11:00:14.000000,2017-11-21 00:41:01.168685,2017-11-21 00:41:01.168685
5702,36,2324,Let the music play,2017-09-26 05:42:29.000000,2017-11-21 00:41:01.173416,2017-11-21 00:41:01.173416
5703,29,2325,They’ve got as much sex appeal as a road accident.,2017-10-29 18:16:26.000000,2017-11-21 00:41:01.184977,2017-11-21 00:41:01.184977
5704,45,2325,Get Out Your Library Cards,2017-11-02 15:16:59.000000,2017-11-21 00:41:01.190203,2017-11-21 00:41:01.190203
5705,28,2326,if you’ve never been through a matter transference beam before you’ve probably lost some salt and protein. The beer you had should have cushioned your system a bit.,2017-10-15 05:08:02.000000,2017-11-21 00:41:01.203778,2017-11-21 00:41:01.203778
5706,15,2326,Bring Back My Girls,2017-10-12 20:15:48.000000,2017-11-21 00:41:01.208463,2017-11-21 00:41:01.208463
5707,13,2326,We’ve all got both light and dark inside us. What matters is the part we choose to act on. That’s who we really are.,2017-10-14 12:59:29.000000,2017-11-21 00:41:01.212714,2017-11-21 00:41:01.212714
5708,43,2327,There's only one life-form as intelligent as me within thirty parsecs of here and that's me.,2017-09-08 16:55:17.000000,2017-11-21 00:41:01.222958,2017-11-21 00:41:01.222958
5709,21,2327,"COOPER, YOU REMIND ME TODAY OF A SMALL MEXICAN CHIHUAHUA.",2017-09-10 01:37:49.000000,2017-11-21 00:41:01.227945,2017-11-21 00:41:01.227945
5710,20,2327,Do you want to know what the ultimate secret is? Laura did. The secret of knowing who killed you.,2017-09-14 12:12:46.000000,2017-11-21 00:41:01.232557,2017-11-21 00:41:01.232557
5711,45,2327,Get Out Your Library Cards,2017-09-10 01:47:54.000000,2017-11-21 00:41:01.237673,2017-11-21 00:41:01.237673
5712,33,2327,I think you ought to know I'm feeling very depressed.,2017-09-13 11:22:36.000000,2017-11-21 00:41:01.242423,2017-11-21 00:41:01.242423
5713,33,2329,"You think you've got problems? What are you supposed to do if you are a manically depressed robot? No, don't try to answer that. I'm fifty thousand times more intelligent than you and even I don't know the answer. It gives me a headache just trying to think down to your level.",2017-08-28 20:56:14.000000,2017-11-21 00:41:01.259031,2017-11-21 00:41:01.259031
5714,18,2329,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-08-31 11:32:37.000000,2017-11-21 00:41:01.263843,2017-11-21 00:41:01.263843
5715,37,2329,"It is our choices, Harry, that show what we truly are, far more than our abilities.",2017-09-02 15:16:55.000000,2017-11-21 00:41:01.269084,2017-11-21 00:41:01.269084
5716,49,2329,You sort of start thinking anything’s possible if you’ve got enough nerve.,2017-08-31 02:37:19.000000,2017-11-21 00:41:01.274109,2017-11-21 00:41:01.274109
5717,42,2329,Life? Don't talk to me about life.,2017-08-28 20:50:06.000000,2017-11-21 00:41:01.278410,2017-11-21 00:41:01.278410
5718,26,2330,"Words are in my not-so-humble opinion, the most inexhaustible form of magic we have, capable both of inflicting injury and remedying it.",2017-10-25 21:08:06.000000,2017-11-21 00:41:01.290119,2017-11-21 00:41:01.290119
5719,44,2330,It does not do to dwell on dreams and forget to live.,2017-10-27 09:42:52.000000,2017-11-21 00:41:01.295214,2017-11-21 00:41:01.295214
5720,22,2331,Let the music play,2017-10-23 16:59:45.000000,2017-11-21 00:41:01.307113,2017-11-21 00:41:01.307113
5721,7,2331,"We could all have been killed - or worse, expelled.",2017-10-21 06:14:50.000000,2017-11-21 00:41:01.311836,2017-11-21 00:41:01.311836
5722,45,2331,Sashay Away,2017-10-21 17:32:41.000000,2017-11-21 00:41:01.316477,2017-11-21 00:41:01.316477
5723,11,2331,"If you want to know what a man’s like, take a good look at how he treats his inferiors, not his equals.",2017-10-23 07:50:32.000000,2017-11-21 00:41:01.322575,2017-11-21 00:41:01.322575
5724,21,2332,"Will this sadness that makes me cry my heart out — will it ever end? The answer, of course, is yes. One day the sadness will end.",2017-10-26 07:01:18.000000,2017-11-21 00:41:01.333402,2017-11-21 00:41:01.333402
5725,47,2334,Silence...I've made my decision,2017-11-19 21:21:19.000000,2017-11-21 00:41:01.351790,2017-11-21 00:41:01.351790
5726,47,2334,Glamazon!,2017-11-15 06:20:39.000000,2017-11-21 00:41:01.357598,2017-11-21 00:41:01.357598
5727,22,2334,Lip-Sync for Your Life,2017-11-14 08:26:34.000000,2017-11-21 00:41:01.362500,2017-11-21 00:41:01.362500
5728,45,2334,Silence...I've made my decision,2017-11-13 10:48:39.000000,2017-11-21 00:41:01.367479,2017-11-21 00:41:01.367479
5729,49,2334,"Of course it is happening inside your head, Harry, but why on earth should that mean that it is not real?",2017-11-18 21:33:06.000000,2017-11-21 00:41:01.373137,2017-11-21 00:41:01.373137
5730,42,2338,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-11-13 22:38:51.000000,2017-11-21 00:41:01.400764,2017-11-21 00:41:01.400764
5731,45,2338,Just Between Us Squirrel Friends,2017-11-11 17:33:58.000000,2017-11-21 00:41:01.405849,2017-11-21 00:41:01.405849
5732,10,2338,YOU ARE WITNESSING A FRONT THREE-QUARTER VIEW OF TWO ADULTS SHARING A TENDER MOMENT,2017-11-14 02:13:49.000000,2017-11-21 00:41:01.410370,2017-11-21 00:41:01.410370
5733,48,2338,"It seemed to me that any civilization that had so far lost its head as to need to include a set of detailed instructions for use in a packet of toothpicks, was no longer a civilization in which I could live and stay sane.",2017-11-15 17:43:28.000000,2017-11-21 00:41:01.415093,2017-11-21 00:41:01.415093
5734,3,2339,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-09-13 06:40:28.000000,2017-11-21 00:41:01.426485,2017-11-21 00:41:01.426485
5735,41,2340,"You're a wizard, Harry.",2017-10-05 09:47:14.000000,2017-11-21 00:41:01.436598,2017-11-21 00:41:01.436598
5736,23,2340,Let the music play,2017-10-07 15:17:26.000000,2017-11-21 00:41:01.441764,2017-11-21 00:41:01.441764
5737,31,2340,There's only one life-form as intelligent as me within thirty parsecs of here and that's me.,2017-10-11 01:43:23.000000,2017-11-21 00:41:01.445670,2017-11-21 00:41:01.445670
5738,34,2340,"On the planet Earth, man had always assumed that he was more intelligent than dolphins because he had achieved so much—the wheel, New York, wars and so on—whilst all the dolphins had ever done was muck about in the water having a good time. But conversely, the dolphins had always believed that they were far more intelligent than man—for precisely the same reasons.",2017-10-06 08:05:20.000000,2017-11-21 00:41:01.450492,2017-11-21 00:41:01.450492
5739,15,2341,Sissy That Walk,2017-10-21 07:03:43.000000,2017-11-21 00:41:01.462005,2017-11-21 00:41:01.462005
6764,45,2749,Lip-Sync for Your Life,2017-11-09 14:06:23.000000,2017-11-21 00:41:09.557123,2017-11-21 00:41:09.557123
5740,2,2341,"In the beginning, the Universe was created. This has made a lot of people very angry and been widely regarded as a bad move.",2017-10-22 14:21:55.000000,2017-11-21 00:41:01.467401,2017-11-21 00:41:01.467401
5741,1,2341,Pie. Whoever invented the pie? Here was a great person.,2017-10-24 08:28:18.000000,2017-11-21 00:41:01.475754,2017-11-21 00:41:01.475754
5742,9,2341,"It is the unknown we fear when we look upon death and darkness, nothing more.",2017-10-26 02:48:27.000000,2017-11-21 00:41:01.481283,2017-11-21 00:41:01.481283
5743,27,2341,Dark and difficult times lie ahead. Soon we must all face the choice between what is right and what is easy.,2017-10-20 00:31:51.000000,2017-11-21 00:41:01.486947,2017-11-21 00:41:01.486947
5744,26,2343,"It is our choices, Harry, that show what we truly are, far more than our abilities.",2017-10-29 18:17:31.000000,2017-11-21 00:41:01.505578,2017-11-21 00:41:01.505578
5745,10,2343,"You know, this is — excuse me — a damn fine cup of coffee!",2017-11-02 14:09:00.000000,2017-11-21 00:41:01.512343,2017-11-21 00:41:01.512343
5746,23,2343,Let the music play,2017-11-02 06:24:45.000000,2017-11-21 00:41:01.517021,2017-11-21 00:41:01.517021
5747,36,2343,Hello Hello Hello!,2017-11-06 04:51:53.000000,2017-11-21 00:41:01.521910,2017-11-21 00:41:01.521910
5748,25,2343,Dark and difficult times lie ahead. Soon we must all face the choice between what is right and what is easy.,2017-10-31 22:13:27.000000,2017-11-21 00:41:01.526202,2017-11-21 00:41:01.526202
5749,6,2344,"It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.",2017-10-18 04:41:08.000000,2017-11-21 00:41:01.535330,2017-11-21 00:41:01.535330
5750,24,2344,"Cooper, you may be fearless in this world, but there are other worlds.",2017-10-19 05:33:07.000000,2017-11-21 00:41:01.540888,2017-11-21 00:41:01.540888
5751,22,2344,Glamazon!,2017-10-21 22:56:19.000000,2017-11-21 00:41:01.545817,2017-11-21 00:41:01.545817
5752,12,2345,I think you ought to know I'm feeling very depressed.,2017-11-21 02:43:04.000000,2017-11-21 00:41:01.556558,2017-11-21 00:41:01.556558
5753,6,2346,I solemnly swear that I am up to no good.,2017-11-24 23:29:51.000000,2017-11-21 00:41:01.567506,2017-11-21 00:41:01.567506
5754,18,2347,It has been a pleasure speaking to you.,2017-09-02 09:02:51.000000,2017-11-21 00:41:01.577741,2017-11-21 00:41:01.577741
5755,15,2348,Put The Bass In Your Walk,2017-11-25 12:10:45.000000,2017-11-21 00:41:01.588494,2017-11-21 00:41:01.588494
5756,48,2348,if you’ve never been through a matter transference beam before you’ve probably lost some salt and protein. The beer you had should have cushioned your system a bit.,2017-11-20 10:13:49.000000,2017-11-21 00:41:01.593274,2017-11-21 00:41:01.593274
5757,23,2348,Sissy That Walk,2017-11-21 05:47:06.000000,2017-11-21 00:41:01.597936,2017-11-21 00:41:01.597936
5758,14,2348,MAY A SMILE BE YOUR UMBRELLA. WE'VE ALL HAD OUR SOCKS TOSSED AROUND.,2017-11-20 19:05:39.000000,2017-11-21 00:41:01.603344,2017-11-21 00:41:01.603344
5759,4,2349,Get Out Your Library Cards,2017-09-03 14:20:03.000000,2017-11-21 00:41:01.615482,2017-11-21 00:41:01.615482
5760,29,2349,"If there's anything more important than my ego around, I want it caught and shot now.",2017-09-05 08:50:46.000000,2017-11-21 00:41:01.620462,2017-11-21 00:41:01.620462
5761,48,2349,"If there's anything more important than my ego around, I want it caught and shot now.",2017-09-08 17:49:14.000000,2017-11-21 00:41:01.625977,2017-11-21 00:41:01.625977
5762,19,2350,Let the music play,2017-11-07 05:59:14.000000,2017-11-21 00:41:01.637930,2017-11-21 00:41:01.637930
5763,11,2350,"It is the unknown we fear when we look upon death and darkness, nothing more.",2017-11-03 13:53:46.000000,2017-11-21 00:41:01.642891,2017-11-21 00:41:01.642891
5764,24,2350,J'ai une âme solitaire.,2017-10-31 18:15:01.000000,2017-11-21 00:41:01.647178,2017-11-21 00:41:01.647178
5765,36,2350,Sashay Away,2017-10-31 15:28:01.000000,2017-11-21 00:41:01.651849,2017-11-21 00:41:01.651849
5766,37,2350,"To the well-organized mind, death is but the next great adventure.",2017-11-04 10:20:47.000000,2017-11-21 00:41:01.656514,2017-11-21 00:41:01.656514
5767,28,2351,"On the planet Earth, man had always assumed that he was more intelligent than dolphins because he had achieved so much—the wheel, New York, wars and so on—whilst all the dolphins had ever done was muck about in the water having a good time. But conversely, the dolphins had always believed that they were far more intelligent than man—for precisely the same reasons.",2017-11-07 23:05:59.000000,2017-11-21 00:41:01.666843,2017-11-21 00:41:01.666843
5768,28,2354,I think you ought to know I'm feeling very depressed.,2017-09-30 00:37:33.000000,2017-11-21 00:41:01.688719,2017-11-21 00:41:01.688719
5769,21,2354,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-10-03 10:44:26.000000,2017-11-21 00:41:01.693902,2017-11-21 00:41:01.693902
